What does this mean? <br /><h1>要するに彼が間違っていたのです。</h1>;<h1>In brief, he was wrong.</h1><span>(ようするにかれがまちがっていたのです。)</span>;51397 48581 49097 45486 45552 45519 45525 45581 45569
What does this mean? <br /><h1>要するに人生は短い。</h1>;<h1>In a word, life is short.</h1><span>(ようするにじんせいはみじかい。)</span>;51397 52037 48461 45484
What does this mean? <br /><h1>要するに私は首になったのだ。</h1>;<h1>The long and the short of it is that I was fired.</h1><span>(ようするにわたしはくびになったのだ。)</span>;51397 48255 48506 48630 45480 45484 45556 45512 45519 45525
What does this mean? <br /><h1>要するに君は私が嫌いなんだね。</h1>;<h1>In a word, you hate me, don't you?</h1><span>(ようするにきみはわたしがきらいなんだね。)</span>;51397 53454 48255 48592 45480 45484 45486 45519 45532
What does this mean? <br /><h1>要するに金が必要なんだ。貸してくれよ！</h1>;<h1>In brief, I need money. Please lend it to me!</h1><span>(ようするにきんがひつようなんだ。かしてくれよ！)</span>;51397 49257 48943 49212 48555 45480 45486 45519 45533 45581
What does this mean? <br /><h1>要するには人生は短い。</h1>;<h1>In a word, life is short.</h1><span>(ようするにはじんせいはみじかい。)</span>;51397 52037 48461 45484
What does this mean? <br /><h1>要するに、彼が不注意だったのだ。</h1>;<h1>In brief, he was careless.</h1><span>(ようするに、かれがふちゅういだったのだ。)</span>;51397 48581 52197 45480 45482 45486 45519 45525
What does this mean? <br /><h1>葉書をおくれ。</h1>;<h1>Send me a postcard.</h1><span>(はがきをおくれ。)</span>;49825 45511
What does this mean? <br /><h1>葉の色が変わり始めた。</h1>;<h1>The leaves have begun to turn.</h1><span>(はのいろがかわりはじめた。)</span>;49823 48402 49275 48387 45486 45552 45525
What does this mean? <br /><h1>葉と植物との関係は、肺と動物との関係に等しい。</h1>;<h1>Leaves are to plants what lungs are to animals.</h1><span>(はとしょくぶつとのかんけいは、はいとどうぶつとのかんけいにひとしい。)</span>;49823 52756 49470 52813 49014 49470 51517 45484 45512 45523 45525
What does this mean? <br /><h1>葉が落ちた。</h1>;<h1>The leaves fell.</h1><span>(はがおちた。)</span>;49823 48614 45486 45552
What does this mean? <br /><h1>葉が色付き始めた。</h1>;<h1>The leaves have begun to color.</h1><span>(はがいろづきはじめた。)</span>;49823 48387 45486 45552
What does this mean? <br /><h1>葉が空中でぐるぐる回っていた。</h1>;<h1>Leaves were whirling in the air.</h1><span>(はがくうちゅうでぐるぐるまわっていた。)</span>;49823 54133 53038 49540 45486 45552 45514 45581
What does this mean? <br /><h1>用心に傘を持っていった方がいい。</h1>;<h1>You had better take your umbrella in case.</h1><span>(ようじんにかさをもっていったほうがいい。)</span>;50452 50170 48886 49009 45486 45554 45511 45512 45519 45581
What does this mean? <br /><h1>用心しなさい。</h1>;<h1>Take care!</h1><span>(ようじんしなさい。)</span>;50452 48525 51306
What does this mean? <br /><h1>用紙の一番下に名前を書け。</h1>;<h1>Write your name at the bottom of the paper.</h1><span>(ようしのいちばんかになまえをかけ。)</span>;50796 48571 53011 48351 48457 45511 45512 45525
What does this mean? <br /><h1>用紙に自分の名を記入した。</h1>;<h1>I filled in my name on the form.</h1><span>(ようしにじぶんのなをきにゅうした。)</span>;50796 48480 51751 51579 48525 45511 45512 45525
What does this mean? <br /><h1>洋服は和服より働きやすい。</h1>;<h1>Western clothes are easier to work in than Japanese clothes.</h1><span>(ようふくはわふくよりはたらきやすい。)</span>;49113 51116 50007 48426 45484
What does this mean? <br /><h1>容易に理解できるような本を読みなさい。</h1>;<h1>Read such books as can be easily understood.</h1><span>(よういにりかいできるようなほんをよみなさい。)</span>;52823 50395 48607 48539 48463 51306 45511 45512 45519 45519 45530
What does this mean? <br /><h1>容易に試験に通ると思う。</h1>;<h1>I expect her to pass the examination easily.</h1><span>(よういにしけんにとおるとおもう。)</span>;52823 50095 48760 48333 45512 45523 45530
What does this mean? <br /><h1>幼児は病気にかかりやすい。</h1>;<h1>Infants are subject to diseases.</h1><span>(ようじはびょうきにかかりやすい。)</span>;53586 48617 51023 45484 45512
What does this mean? <br /><h1>幼い少年は父親の肩の上に座った。</h1>;<h1>The little boy sat on his father's shoulders.</h1><span>(おさないしょうねんはちちおやのかたのうえにすわった。)</span>;53585 48643 51064 48609 53635 48538 45484 45556 45512 45525
What does this mean? <br /><h1>幼い少年は彼の犬を抱きしめた。</h1>;<h1>The little boy embraced his dog.</h1><span>(おさないしょうねんはかれのいぬをだきしめた。)</span>;53585 48643 48581 50094 45484 45552 45511 45525
What does this mean? <br /><h1>幼い少女は彼に向かって舌をつき出した。</h1>;<h1>The little girl stuck out her tongue at him.</h1><span>(おさないしょうじょはかれにむかってしたをつきだした。)</span>;53585 53634 48581 48740 50003 48793 48491 45484 45553 45511 45512 45529 45581
What does this mean? <br /><h1>幼い子供が警官より走るのが速いと信じるのは理屈に合わない。</h1>;<h1>It is absurd to believe that young children can run faster than policemen.</h1><span>(おさないこどもがけいかんよりはしるのがはやいとしんじるのはりくつにあわない。)</span>;53585 48589 52789 50007 48453 48465 49276 51759 50184 45484 45486 45549 45512 45519 45523 45525
What does this mean? <br /><h1>世論に聞け。</h1>;<h1>Heed public opinion.</h1><span>(せろんにきけ。)</span>;51269 48446 45512
What does this mean? <br /><h1>余計なお節介だ。</h1>;<h1>Go about your business.</h1><span>(よけいなおせっかいだ。)</span>;52351 45480 45519
What does this mean? <br /><h1>余り他人に頼ってはいけない。</h1>;<h1>Don't rely too much on others.</h1><span>(あまりたにんにたよってはいけない。)</span>;52347 50540 51228 45484 45548 45512 45581
What does this mean? <br /><h1>余り心配しなくていいよ。</h1>;<h1>You needn't worry too much.</h1><span>(あまりしんぱいしなくていいよ。)</span>;52347 48875 48525 45533 45582
What does this mean? <br /><h1>予約番号は１００３です。</h1>;<h1>The reservation number is 1003.</h1><span>(よやくばんごうはいちぜろぜろさんです。)</span>;48978 48859 45484 45569
What does this mean? <br /><h1>予約席はありますか。</h1>;<h1>Are there reserved seats on the train?</h1><span>(よやくせきはありますか。)</span>;48978 49002 45484 45568 45570
What does this mean? <br /><h1>予約係をお願いします。</h1>;<h1>The reservation desk, please.</h1><span>(よやくがかりをおねがいします。)</span>;48978 51597 48504 48525 45511 45568
What does this mean? <br /><h1>予約を変更すると料金が変わりますか。</h1>;<h1>Will the fare change if I change the reservation?</h1><span>(よやくをへんこうするとりょうきんがかわりますか。)</span>;48978 50693 48525 50643 49275 45486 45511 45523 45568 45570
What does this mean? <br /><h1>予約をするには、彼女の名前が必要だ。</h1>;<h1>In order to get a reservation, you must use her name.</h1><span>(よやくをするには、かのじょのなまえがひつようだ。)</span>;48978 48525 48445 48351 48943 45480 45484 45486 45511 45512 45516 45525
What does this mean? <br /><h1>予約より一日早く発ちます。</h1>;<h1>I'm going to leave one night early.</h1><span>(よやくよりいちにちはやくたちます。)</span>;48978 50007 48389 53514 48384 51061 45529 45568
What does this mean? <br /><h1>予約はできますか。</h1>;<h1>Could I make a reservation?</h1><span>(よやくはできますか。)</span>;48978 45484 45568 45570
What does this mean? <br /><h1>予約の際に聞いた確認番号を私に教えて下さい。</h1>;<h1>Please let me know the confirmation number you were told when you reserved the room.</h1><span>(よやくのさいにきいたかくにんばんごうをわたしにおしえてください。)</span>;48978 51436 48446 49335 48859 48255 48455 50795 45554 45511 45512 45519 45525 45581
What does this mean? <br /><h1>予約の確認はすみました。</h1>;<h1>Your reservation is reconfirmed.</h1><span>(よやくのかくにんはすみました。)</span>;48978 49335 45484 45525 45568
What does this mean? <br /><h1>予防運転は事故を防ぎます。</h1>;<h1>Defensive driving can help you avoid accidents.</h1><span>(よぼううんてんはじこをふせぎます。)</span>;53354 49121 50084 53735 45484 45511 45568
What does this mean? <br /><h1>予備の毛布をください。</h1>;<h1>I need an extra blanket.</h1><span>(よびのもうふをください。)</span>;54111 50038 45511 45525
What does this mean? <br /><h1>予備の枕をください。</h1>;<h1>I need an extra pillow.</h1><span>(よびのまくらをください。)</span>;54111 50165 45511 45525
What does this mean? <br /><h1>予想以上にひどい天気だ。</h1>;<h1>This bad weather is more than I bargained for.</h1><span>(よそういじょうにひどいてんきだ。)</span>;51813 49352 50209 48262 45480 45512
What does this mean? <br /><h1>予想した以上に悪い天候だ。</h1>;<h1>This bad weather is more than I bargained for.</h1><span>(よそうしたいじょうにわるいてんこうだ。)</span>;51813 48525 49352 48332 53064 45480 45512 45519
What does this mean? <br /><h1>予習を始めた方がいいですよ。</h1>;<h1>You may as well begin to prepare your lessons.</h1><span>(よしゅうをはじめたほうがいいですよ。)</span>;48976 48387 49009 45486 45539 45552 45511 45519 45533 45569
What does this mean? <br /><h1>予算とは一定期間中の支出を見込まれる収入にあわせた計画です。</h1>;<h1>A budget is a plan or schedule adjusting expenses during a certain period to the estimated or fixed income for that period.</h1><span>(よさんとはいっていきかんちゅうのししゅつをみこまれるしゅうにゅうにあわせたけいかくです。)</span>;50686 49371 48955 52530 50638 52088 49173 45484 45552 45511 45512 45519 45523 45525 45569
What does this mean? <br /><h1>夕立に遭いました。</h1>;<h1>I was caught in an evening shower.</h1><span>(ゆうだちにあいました。)</span>;52185 50164 45512 45568
What does this mean? <br /><h1>夕方私は犬と散歩する。</h1>;<h1>In the evening, I walk with my dog.</h1><span>(ゆうがたわたしはいぬとさんぽする。)</span>;48995 48255 50094 50138 48525 45484 45523
What does this mean? <br /><h1>夕方近く雨が降りだした。</h1>;<h1>It came on to rain toward evening.</h1><span>(ゆうがたちかくあめがふりだした。)</span>;48995 48305 48987 49906 45486 45553
What does this mean? <br /><h1>夕方は母の手伝いをします。</h1>;<h1>I help my mother in the evening.</h1><span>(ゆうがたはははのてつだいをします。)</span>;48995 48425 53020 48525 45484 45511 45525 45568
What does this mean? <br /><h1>夕方の五時です。</h1>;<h1>It's five in the evening.</h1><span>(ゆうがたのごじです。)</span>;48995 48412 48385 45525 45569
What does this mean? <br /><h1>夕方に彼女は何をしますか。</h1>;<h1>What does she do in the evening?</h1><span>(ゆうがたにかのじょはなにをしますか。)</span>;48995 48445 48921 48525 45484 45511 45512 45568 45570
What does this mean? <br /><h1>夕方に適度な運動をすると、睡眠を誘うのに役立つ。</h1>;<h1>Moderate exercise in the evening helps induce sleep.</h1><span>(ゆうがたにてきどなうんどうをすると、すいみんをさそうのにやくだつ。)</span>;48995 52838 49180 48525 53605 49721 50719 45511 45512 45519 45519 45523 45525
What does this mean? <br /><h1>夕方には雪がふるかもしれない。</h1>;<h1>It may snow in the evening.</h1><span>(ゆうがたにはゆきがふるかもしれない。)</span>;48995 48988 45484 45486 45548 45512 45516 45519
What does this mean? <br /><h1>夕方になって私の鳩がひどい傷を負って戻ってきた。</h1>;<h1>In the evening my pigeon returned to me wounded seriously.</h1><span>(ゆうがたになってわたしのはとがひどいきずをおってもどってきた。)</span>;48995 48630 48255 54143 50209 51828 48532 45486 45511 45512 45525 45581
What does this mean? <br /><h1>夕方が近づいてきた。</h1>;<h1>Evening is drawing on.</h1><span>(ゆうがたがちかづいてきた。)</span>;48995 45486 45581
What does this mean? <br /><h1>夕方が近づいていた。</h1>;<h1>Evening was drawing near.</h1><span>(ゆうがたがちかづいていた。)</span>;48995 45486 45552 45581
What does this mean? <br /><h1>夕方がちかづいてきた。</h1>;<h1>Evening was drawing near.</h1><span>(ゆうがたがちかづいてきた。)</span>;48995 45486 45581
What does this mean? <br /><h1>夕飯を食べているときに電話がかかってきた。</h1>;<h1>The telephone rang while I was having supper.</h1><span>(ゆうはんをたべているときにでんわがかかってきた。)</span>;49970 48280 48748 51023 45486 45511 45512 45519 45581
What does this mean? <br /><h1>夕飯はもう食べましたか。</h1>;<h1>Have you had dinner?</h1><span>(ゆうはんはもうたべましたか。)</span>;49970 49323 48280 45484 45568 45570
What does this mean? <br /><h1>夕飯をせかせる。</h1>;<h1>Hurry in for supper.</h1><span>(ゆうはんをせかせる。)</span>;49970 45511
What does this mean? <br /><h1>夕飯の時間ですよ。</h1>;<h1>Time for dinner.</h1><span>(ゆうはんのじかんですよ。)</span>;49970 48270 45525 45533 45569
What does this mean? <br /><h1>夕飯の支度が出来ました。</h1>;<h1>Dinner is ready.</h1><span>(ゆうはんのしたくができました。)</span>;49970 50640 48460 45486 45525 45568
What does this mean? <br /><h1>夕日は高い屋根を赤く染めた。</h1>;<h1>The setting sun flushed the high roof.</h1><span>(ゆうひはたかいやねをあかくそめた。)</span>;51955 48338 49815 48309 53407 45484 45552 45511 45529
What does this mean? <br /><h1>夕食前に宿題を終えるようにしなさい。</h1>;<h1>See that you finish your homework before supper.</h1><span>(ゆうしょくまえにしゅくだいをおえるようにしなさい。)</span>;48709 48318 49601 50892 48607 48525 51306 45511 45512 45519
What does this mean? <br /><h1>夕食前に宿題をするのですよ。</h1>;<h1>You are to do your homework before supper.</h1><span>(ゆうしょくまえにしゅくだいをするのですよ。)</span>;48709 48318 49601 48525 45511 45512 45519 45525 45533 45569
What does this mean? <br /><h1>夕食後私の父はジョギングに出かけた。</h1>;<h1>My father went jogging after dinner.</h1><span>(ゆうしょくごわたしのちちはじょぎんぐにでかけた。)</span>;48709 50082 48255 48423 50269 45484 45552 45512 45525
What does this mean? <br /><h1>夕食後テレビのニュースを見た。</h1>;<h1>I watched the news on TV after supper.</h1><span>(ゆうしょくごてれびのにゅーすをみた。)</span>;48709 50082 48718 48721 48397 45552 45511 45525
What does this mean? <br /><h1>夕食後、私はいつも眠りそうになるんです。</h1>;<h1>After supper, I always find myself falling asleep.</h1><span>(ゆうしょくご、わたしはいつもねむりそうになるんです。)</span>;48709 50082 48255 50965 50056 48334 48630 45484 45512 45519 45569
What does this mean? <br /><h1>夕食は遅くなるようだ。</h1>;<h1>It seems that supper will be late.</h1><span>(ゆうしょくはおそくなるようだ。)</span>;48709 48386 48630 48607 45480 45484 45519 45529
What does this mean? <br /><h1>夕食は家で食べるの？</h1>;<h1>Are you going to have dinner at home?</h1><span>(ゆうしょくはいえでたべるの？)</span>;48709 48672 48280 45484 45514 45525
What does this mean? <br /><h1>夕食は何時ですか。</h1>;<h1>What time do you have supper?</h1><span>(ゆうしょくはなんじですか。)</span>;48709 48921 48385 45484 45569 45570
What does this mean? <br /><h1>夕食の用意が出来ました。</h1>;<h1>Dinner is ready.</h1><span>(ゆうしょくのよういができました。)</span>;48709 49333 48460 45486 45525 45568
What does this mean? <br /><h1>夕食の時間ですよ。</h1>;<h1>It's time for dinner.</h1><span>(ゆうしょくのじかんですよ。)</span>;48709 48270 45525 45533 45569
What does this mean? <br /><h1>夕食の後テレビを見てもいい。</h1>;<h1>You can watch TV after supper.</h1><span>(ゆうしょくののちてれびをみてもいい。)</span>;48709 50082 48718 48397 45485 45511 45525 45581
What does this mean? <br /><h1>夕食に誘ってもいいですか。</h1>;<h1>May I invite you to dinner?</h1><span>(ゆうしょくにさそってもいいですか。)</span>;48709 49721 45485 45539 45512 45581 45569 45570
What does this mean? <br /><h1>夕食に招待されてうれしい。</h1>;<h1>I'm glad to be invited to dinner.</h1><span>(ゆうしょくにしょうたいされてうれしい。)</span>;48709 49732 48525 45512 45519 45581
What does this mean? <br /><h1>夕食には家族全員がそろう。</h1>;<h1>All the family meet at evening meals.</h1><span>(ゆうしょくにはかぞくぜんいんがそろう。)</span>;48709 49142 52461 45484 45486 45512 45516
What does this mean? <br /><h1>夕食にいいところを知っているんですよ。</h1>;<h1>I know a good place for dinner.</h1><span>(ゆうしょくにいいところをしっているんですよ。)</span>;48709 48416 48551 45511 45512 45519 45533 45581 45569
What does this mean? <br /><h1>夕食が終わった後、彼らはトランプをして楽しんだ。</h1>;<h1>Dinner finished, they enjoyed playing cards.</h1><span>(ゆうしょくがおわったのち、かれらはとらんぷをしてたのしんだ。)</span>;48709 48482 50082 49415 49110 48525 48398 45480 45484 45486 45556 45511 45519 45581
What does this mean? <br /><h1>夕食ができたよ。</h1>;<h1>Dinner is ready.</h1><span>(ゆうしょくができたよ。)</span>;48709 45486 45552 45533
What does this mean? <br /><h1>夕食がテーブルに並べられた。</h1>;<h1>Supper was laid out on the table.</h1><span>(ゆうしょくがてーぶるにならべられた。)</span>;48709 48330 49308 45486 45552 45512 45519
What does this mean? <br /><h1>夕食がすんで、我々は居間へうつった。</h1>;<h1>When dinner was over, we adjourned to the sitting room.</h1><span>(ゆうしょくがすんで、われわれはいまへうつった。)</span>;48709 52931 53420 45484 45486 45556 45513 45514 45581
What does this mean? <br /><h1>夕食がすむと居間へ移った。</h1>;<h1>When dinner was over, we adjourned to the sitting room.</h1><span>(ゆうしょくがすむといまへうつった。)</span>;48709 53420 49193 45486 45556 45513 45523
What does this mean? <br /><h1>夕焼けで西の空は真っ赤に輝く。</h1>;<h1>The sunset glows in the west.</h1><span>(ゆうやけでにしのそらはまっかにかがやく。)</span>;52714 49533 54128 49425 53647 45484 45512 45514 45525 45530
What does this mean? <br /><h1>夕焼けがあると翌日は晴れることが多い。</h1>;<h1>An evening glow often promises good weather.</h1><span>(ゆうやけがあるとよくじつははれることがおおい。)</span>;52714 53442 48264 48339 45484 45486 45519 45523
What does this mean? <br /><h1>郵便局へ行ってきたところだ。</h1>;<h1>I've just been to the post office.</h1><span>(ゆうびんきょくへいってきたところだ。)</span>;48884 50979 48413 48416 45480 45513 45519 45581
What does this mean? <br /><h1>郵便局へ行く道を教えて下さい。</h1>;<h1>Please tell me the way to the post office.</h1><span>(ゆうびんきょくへいくみちをおしえてください。)</span>;48884 50979 48413 48406 48455 50795 45511 45513 45519 45581
What does this mean? <br /><h1>郵便局はどこですか。</h1>;<h1>Where is the post office?</h1><span>(ゆうびんきょくはどこですか。)</span>;48884 50979 48520 45484 45569 45570
What does this mean? <br /><h1>郵便局に住所の変更を通知するつもりだ。</h1>;<h1>I am going to inform the post office of the change of my address.</h1><span>(ゆうびんきょくにじゅうしょのへんこうをつうちするつもりだ。)</span>;48884 50979 48861 50693 52248 48525 48764 45480 45511 45512 45519 45525
What does this mean? <br /><h1>郵便は昼前に来る。</h1>;<h1>The mail arrives before noon.</h1><span>(ゆうびんはひるまえにくる。)</span>;48884 49289 48471 45484 45512
What does this mean? <br /><h1>郵便の宛名ははっきり正確に。</h1>;<h1>Please address your mail clearly and correctly.</h1><span>(ゆうびんのあてなははっきりせいかくに。)</span>;48884 52186 48720 49377 45484 45512 45525 45530
What does this mean? <br /><h1>郵便が届いた。</h1>;<h1>The mail has arrived.</h1><span>(ゆうびんがとどいた。)</span>;48884 49119 45486 45554
What does this mean? <br /><h1>遊びは終わりだ。</h1>;<h1>Fun and games are over.</h1><span>(あそびはおわりだ。)</span>;49379 48482 45480 45484 45556
What does this mean? <br /><h1>遊びに来なさい。</h1>;<h1>Come and see me.</h1><span>(あそびにきなさい。)</span>;49379 48471 51306 45512
What does this mean? <br /><h1>遊びに行ってもいい？</h1>;<h1>Can I go out and play?</h1><span>(あそびにいってもいい？)</span>;49379 48413 45485 45512 45581
What does this mean? <br /><h1>遊びにこいよ。</h1>;<h1>Come and see me.</h1><span>(あそびにこいよ。)</span>;49379 45512 45533
What does this mean? <br /><h1>遊びか勉強か、選択はあなたがすることだ。</h1>;<h1>Play or study - the choice is yours.</h1><span>(あそびかべんきょうか、せんたくはあなたがすることだ。)</span>;49379 48353 51625 48650 48525 45480 45484 45486 45519 45570
What does this mean? <br /><h1>裕福に暮らす。</h1>;<h1>Live in affluence.</h1><span>(ゆうふくにくらす。)</span>;53473 45512 45530
What does this mean? <br /><h1>裕福な人も貧乏人も死を恐れる。</h1>;<h1>The rich and the poor are afraid of death.</h1><span>(ゆうふくなひともびんぼうにんもしをおそれる。)</span>;48549 52408 53223 53224 45485 45511 45519
What does this mean? <br /><h1>有名な庭園に行ったの？</h1>;<h1>Did you go to any famous gardens?</h1><span>(ゆうめいなていえんにいったの？)</span>;48896 48413 45512 45519 45525
What does this mean? <br /><h1>有名なブランドですね。</h1>;<h1>That's an item from a famous company.</h1><span>(ゆうめいなぶらんどですね。)</span>;48896 45519 45532 45569
What does this mean? <br /><h1>有名なピアニストは微笑みました。</h1>;<h1>The famous pianist smiled.</h1><span>(ゆうめいなぴあにすとはほほえみました。)</span>;48896 45484 45519 45568
What does this mean? <br /><h1>有り難う、どうぞ頼みます。</h1>;<h1>Thank you. Please do.</h1><span>(ありがたう、どうぞたのみます。)</span>;51855 49827 49279 45568
What does this mean? <br /><h1>憂うつな気分によくなります。</h1>;<h1>I often get the blues.</h1><span>(ゆううつなきぶんによくなります。)</span>;50284 49295 48630 45512 45519 45568
What does this mean? <br /><h1>友達を選ぶ時は冷静に。</h1>;<h1>You should choose your friends very carefully.</h1><span>(ともだちをえらぶときはれいせいに。)</span>;48259 49413 48385 52206 45484 45511 45512 45519 45530
What does this mean? <br /><h1>友達を呼び出してもらいたいんです。</h1>;<h1>Can I have a friend paged?</h1><span>(ともだちをよびだしてもらいたいんです。)</span>;48259 52791 48458 45511 45519 45581 45569
What does this mean? <br /><h1>友達を見送るために駅にいった。</h1>;<h1>I went to the station to see my friend off.</h1><span>(ともだちをみおくるためにえきにいった。)</span>;48259 49209 48488 48299 45554 45511 45512 45519
What does this mean? <br /><h1>友達は留守だった。</h1>;<h1>The friend was absent.</h1><span>(ともだちはるすだった。)</span>;48259 49625 45482 45484
What does this mean? <br /><h1>友達は私をベスと呼ぶ。</h1>;<h1>My friends call me Beth.</h1><span>(ともだちはわたしをとよぶ。)</span>;48259 48255 48566 45484 45511 45523
What does this mean? <br /><h1>友達は空港へ見送りに来るのですか。</h1>;<h1>Will your friends be seeing you off at the airport?</h1><span>(ともだちはくうこうへみおくりにくるのですか。)</span>;48259 49362 48876 48471 45484 45512 45513 45519 45525 45569 45570
What does this mean? <br /><h1>友達に助けてもらいなさい。</h1>;<h1>Get your friend to help you.</h1><span>(ともだちにたすけてもらいなさい。)</span>;48259 49900 48458 51306 45512 45581
What does this mean? <br /><h1>友達にご飯をおごってもらった。</h1>;<h1>My friends treated me to a meal.</h1><span>(ともだちにごはんをおごってもらった。)</span>;48259 48283 51033 48458 45556 45511 45512 45581
What does this mean? <br /><h1>友達に２０年も会ってない。</h1>;<h1>I hadn't seen my friend for over twenty years.</h1><span>(ともだちににぜろねんもあってない。)</span>;48259 48390 48291 45485 45548 45512
What does this mean? <br /><h1>友達と話をして楽しく夜を過ごした。</h1>;<h1>We passed the evening away talking with our friends.</h1><span>(ともだちとはなしをしてたのしくよるをすごした。)</span>;48259 49062 48525 48468 50291 51475 45553 45511 45523 45529 45581
What does this mean? <br /><h1>友達と買い物に行った。</h1>;<h1>I went shopping with a friend.</h1><span>(ともだちとかいものにいった。)</span>;48259 49128 48413 45512 45523
What does this mean? <br /><h1>友達が明日家に遊びに来る。</h1>;<h1>A friend comes to play at our house tomorrow.</h1><span>(ともだちがあしたかにあそびにくる。)</span>;48259 51250 48672 49379 48471 45486 45512
What does this mean? <br /><h1>友達が私の誕生日を祝ってくれた。</h1>;<h1>My friends celebrated my birthday.</h1><span>(ともだちがわたしのたんじょうびをいわってくれた。)</span>;48259 48255 52595 53514 52602 48555 45486 45552 45511 45525 45581
What does this mean? <br /><h1>友達が今晩来ます。</h1>;<h1>A friend of mine is coming this evening.</h1><span>(ともだちがこんばんきます。)</span>;48259 48275 48471 45486 45568
What does this mean? <br /><h1>友達が現われるのを長い間待つといらいらする。</h1>;<h1>I feel restless when I have to wait too long for my friend to show up.</h1><span>(ともだちがあらわれるのをながいままつといらいらする。)</span>;48259 48597 53422 48343 51046 48525 45486 45511 45519 45523 45525
What does this mean? <br /><h1>友達がみんな家へ帰って彼女はさびしかった。</h1>;<h1>She felt lonely when all her friends had gone home.</h1><span>(ともだちがみんなかへかえってかのじょはさびしかった。)</span>;48259 48602 48672 48260 48445 45484 45486 45539 45513 45581
What does this mean? <br /><h1>友人を見舞いに行く所です。</h1>;<h1>I'm on my way to visit a friend who's in the hospital.</h1><span>(ゆうじんをみまいにいくところです。)</span>;51063 53910 48413 45511 45512 45519 45569
What does this mean? <br /><h1>友人を見送りに行ってきた所です。</h1>;<h1>I have been to see my friend off.</h1><span>(ゆうじんをみおくりにいってきたところです。)</span>;51063 48876 48413 45511 45512 45519 45581 45569
What does this mean? <br /><h1>友人は私の意見に反対だ。</h1>;<h1>My friend is opposed to my opinion.</h1><span>(ゆうじんはわたしのいけんにはんたいだ。)</span>;51063 48255 49330 49293 45480 45484 45512 45525
What does this mean? <br /><h1>友人は皆、私の誕生パーティーに来てくれた。</h1>;<h1>All my friends came to my birthday party.</h1><span>(ゆうじんはみな、わたしのたんじょうぱーちーにきてくれた。)</span>;51063 52620 48255 52595 48686 48471 48555 45484 45552 45512 45525 45581
What does this mean? <br /><h1>友人は空港へ見送りに来るのですか。</h1>;<h1>Will your friends be seeing you off at the airport?</h1><span>(ゆうじんはくうこうへみおくりにくるのですか。)</span>;51063 49362 48876 48471 45484 45512 45513 45519 45525 45569 45570
What does this mean? <br /><h1>友人は「不可能だ」と言わんばかりに首を横に振った。</h1>;<h1>My friend shook his head as much as to say "impossible".</h1><span>(ゆうじんは「ふかのうだ」といわんばかりにくびをよこにふった。)</span>;51063 50470 48580 48506 49583 49899 45480 45484 45556 45511 45512 45519 45523
What does this mean? <br /><h1>友人の家は大家族です。</h1>;<h1>My friend has a large family.</h1><span>(ゆうじんのいえはだいかぞくです。)</span>;51063 48672 50243 49142 45484 45525 45569
What does this mean? <br /><h1>友人に助けてもらいなさい。</h1>;<h1>Get your friend to help you.</h1><span>(ゆうじんにたすけてもらいなさい。)</span>;51063 49900 48458 51306 45512 45581
What does this mean? <br /><h1>友人と話すのが楽しかった。</h1>;<h1>He took delight in talking with friends.</h1><span>(ゆうじんとはなすのがたのしかった。)</span>;51063 48424 48468 45486 45539 45519 45523 45525
What does this mean? <br /><h1>友人とは会っていない。</h1>;<h1>I haven't met friends.</h1><span>(ゆうじんとはあっていない。)</span>;51063 48291 45484 45548 45523 45581
What does this mean? <br /><h1>友人が昨夜電話をかけてきた。</h1>;<h1>A friend of mine called me up last night.</h1><span>(ゆうじんがさくやでんわをかけてきた。)</span>;51063 52919 48748 45486 45511 45581
What does this mean? <br /><h1>友人がひどい怪我をしました。</h1>;<h1>My friend is seriously injured.</h1><span>(ゆうじんがひどいけがをしました。)</span>;51063 50209 50085 48525 45486 45511 45568
What does this mean? <br /><h1>友人が、私は元気かとたずねる手紙をくれた。</h1>;<h1>My friend sent me a letter asking how I was.</h1><span>(ゆうじんが、わたしはげんきかとたずねるてがみをくれた。)</span>;51063 48255 50970 49038 48555 45484 45486 45552 45511 45519 45523 45570
What does this mean? <br /><h1>友情は、他の何よりも大切だ。</h1>;<h1>Friendship is more precious than anything else.</h1><span>(ゆうじょうは、たのなによりもたいせつだ。)</span>;51198 49616 48921 50007 49610 45480 45484 45485 45525
What does this mean? <br /><h1>友情が彼らを結びつけた。</h1>;<h1>Friendship bound them together.</h1><span>(ゆうじょうがかれらをむすびつけた。)</span>;51198 49415 45486 45552 45511
What does this mean? <br /><h1>友情が仕事より大切なのは言うまでもない。</h1>;<h1>It goes without saying that friendship is more important than business.</h1><span>(ゆうじょうがしごとよりたいせつなのはいうまでもない。)</span>;51198 48492 50007 49610 45484 45486 45519 45525
What does this mean? <br /><h1>友なる太陽よ俺を照らし続けてくれ。</h1>;<h1>My friend Sun shine on me now and ever.</h1><span>(ともなるたいようよおれをてらしつづけてくれ。)</span>;50516 50090 53675 52744 49394 48555 45511 45519 45533 45581
What does this mean? <br /><h1>勇気を持ち続けなさい。</h1>;<h1>Keep up your courage.</h1><span>(ゆうきをもちつづけなさい。)</span>;53879 48886 49394 51306 45511
What does this mean? <br /><h1>優勝には程遠い。</h1>;<h1>It's far from winning the first prize.</h1><span>(ゆうしょうにはほどとおい。)</span>;52479 45484 45512 45516
